game_pk,play_id,reason,source,notes
825000,cf7c6119-4ad9-38aa-ba92-307c35bfd563,feed_ruling_geometry_conflict,MLB live feed vs Savant ABS detail,"Explicit upheld MJ review included in game usedFailed but absent from Savant; public geometry indicates ball"
